Feature,importance
风速/电流B**2,2
风速*电流B**2,1
风速+电流B**2,4
风速-电流B**2,4
风速/电流B**1/2,0
风速*电流B**1/2,0
风速+电流B**1/2,2
风速-电流B**1/2,2
风速/电流C**2,1
风速*电流C**2,0
风速+电流C**2,5
风速-电流C**2,5
风速/电流C**1/2,0
风速*电流C**1/2,0
风速+电流C**1/2,0
风速-电流C**1/2,1
风速/功率A**2,0
风速*功率A**2,0
风速+功率A**2,0
风速-功率A**2,0
风速/功率A**1/2,0
风速*功率A**1/2,0
风速+功率A**1/2,11
风速-功率A**1/2,16
风速/功率B**2,0
风速*功率B**2,0
风速+功率B**2,0
风速-功率B**2,0
风速/功率B**1/2,0
风速*功率B**1/2,0
风速+功率B**1/2,5
风速-功率B**1/2,7
风速/功率C**2,0
风速*功率C**2,0
风速+功率C**2,0
风速-功率C**2,0
风速/功率C**1/2,0
风速*功率C**1/2,0
风速+功率C**1/2,4
风速-功率C**1/2,7
风速/平均功率**2,0
风速*平均功率**2,0
风速+平均功率**2,0
风速-平均功率**2,0
风速/平均功率**1/2,0
风速*平均功率**1/2,0
风速+平均功率**1/2,3
风速-平均功率**1/2,4
风速/风速**2,0
风速*风速**2,0
风速+风速**2,0
风速-风速**2,1
风速/风速**1/2,23
风速*风速**1/2,0
风速+风速**1/2,0
风速-风速**1/2,12
风速/风向**2,5
风速*风向**2,12
风速+风向**2,0
风速-风向**2,0
风速/风向**1/2,19
风速*风向**1/2,5
风速+风向**1/2,7
风速-风向**1/2,25
风向/Unnamed: 0**2,0
风向*Unnamed: 0**2,0
风向+Unnamed: 0**2,0
风向-Unnamed: 0**2,0
风向/Unnamed: 0**1/2,1
风向*Unnamed: 0**1/2,0
风向+Unnamed: 0**1/2,3
风向-Unnamed: 0**1/2,5
风向/ID**2,0
风向*ID**2,0
风向+ID**2,0
风向-ID**2,0
风向/ID**1/2,0
风向*ID**1/2,0
风向+ID**1/2,9
风向-ID**1/2,4
风向/板温**2,4
风向*板温**2,1
风向+板温**2,12
风向-板温**2,8
风向/板温**1/2,1
风向*板温**1/2,7
风向+板温**1/2,2
风向-板温**1/2,2
风向/现场温度**2,5
风向*现场温度**2,9
风向+现场温度**2,23
风向-现场温度**2,29
风向/现场温度**1/2,0
风向*现场温度**1/2,10
风向+现场温度**1/2,0
风向-现场温度**1/2,0
风向/光照强度**2,2
风向*光照强度**2,0
风向+光照强度**2,0
风向-光照强度**2,0
风向/光照强度**1/2,0
风向*光照强度**1/2,0
风向+光照强度**1/2,1
风向-光照强度**1/2,0
风向/转换效率**2,0
风向*转换效率**2,0
风向+转换效率**2,2
风向-转换效率**2,3
风向/转换效率**1/2,0
风向*转换效率**1/2,0
风向+转换效率**1/2,1
风向-转换效率**1/2,1
风向/转换效率A**2,0
风向*转换效率A**2,0
风向+转换效率A**2,4
风向-转换效率A**2,3
风向/转换效率A**1/2,1
风向*转换效率A**1/2,0
风向+转换效率A**1/2,0
风向-转换效率A**1/2,0
风向/转换效率B**2,0
风向*转换效率B**2,0
风向+转换效率B**2,3
风向-转换效率B**2,1
风向/转换效率B**1/2,1
风向*转换效率B**1/2,0
风向+转换效率B**1/2,0
风向-转换效率B**1/2,0
风向/转换效率C**2,1
风向*转换效率C**2,0
风向+转换效率C**2,3
风向-转换效率C**2,4
风向/转换效率C**1/2,1
风向*转换效率C**1/2,0
风向+转换效率C**1/2,1
风向-转换效率C**1/2,1
风向/电压A**2,0
风向*电压A**2,0
风向+电压A**2,0
风向-电压A**2,0
风向/电压A**1/2,0
风向*电压A**1/2,0
风向+电压A**1/2,0
风向-电压A**1/2,0
风向/电压B**2,1
风向*电压B**2,0
风向+电压B**2,0
风向-电压B**2,0
风向/电压B**1/2,0
风向*电压B**1/2,0
风向+电压B**1/2,0
风向-电压B**1/2,0
风向/电压C**2,0
风向*电压C**2,0
风向+电压C**2,1
风向-电压C**2,0
风向/电压C**1/2,3
风向*电压C**1/2,0
风向+电压C**1/2,0
风向-电压C**1/2,0
风向/电流A**2,5
风向*电流A**2,0
风向+电流A**2,3
风向-电流A**2,6
风向/电流A**1/2,0
风向*电流A**1/2,1
风向+电流A**1/2,0
风向-电流A**1/2,0
风向/电流B**2,7
风向*电流B**2,0
风向+电流B**2,0
风向-电流B**2,1
风向/电流B**1/2,2
风向*电流B**1/2,0
风向+电流B**1/2,0
风向-电流B**1/2,0
风向/电流C**2,5
风向*电流C**2,1
风向+电流C**2,3
风向-电流C**2,4
风向/电流C**1/2,0
风向*电流C**1/2,0
风向+电流C**1/2,0
风向-电流C**1/2,0
风向/功率A**2,0
风向*功率A**2,0
风向+功率A**2,0
风向-功率A**2,0
风向/功率A**1/2,1
风向*功率A**1/2,0
风向+功率A**1/2,1
风向-功率A**1/2,0
风向/功率B**2,3
风向*功率B**2,0
风向+功率B**2,0
风向-功率B**2,0
风向/功率B**1/2,1
风向*功率B**1/2,0
风向+功率B**1/2,0
风向-功率B**1/2,1
风向/功率C**2,3
风向*功率C**2,0
风向+功率C**2,0
风向-功率C**2,0
风向/功率C**1/2,0
风向*功率C**1/2,0
风向+功率C**1/2,4
风向-功率C**1/2,0
风向/平均功率**2,9
风向*平均功率**2,0
风向+平均功率**2,0
风向-平均功率**2,0
风向/平均功率**1/2,0
风向*平均功率**1/2,0
风向+平均功率**1/2,0
风向-平均功率**1/2,0
风向/风速**2,6
风向*风速**2,0
风向+风速**2,5
风向-风速**2,13
风向/风速**1/2,4
风向*风速**1/2,0
风向+风速**1/2,0
风向-风速**1/2,1
风向/风向**2,0
风向*风向**2,0
风向+风向**2,0
风向-风向**2,0
风向/风向**1/2,1
风向*风向**1/2,0
风向+风向**1/2,0
风向-风向**1/2,0
Unnamed: 0**2/Unnamed: 0**1/2,0
Unnamed: 0**2*Unnamed: 0**1/2,0
Unnamed: 0**2+Unnamed: 0**1/2,0
Unnamed: 0**2-Unnamed: 0**1/2,0
Unnamed: 0**2/ID**2,0
Unnamed: 0**2*ID**2,0
Unnamed: 0**2+ID**2,0
Unnamed: 0**2-ID**2,0
Unnamed: 0**2/ID**1/2,0
Unnamed: 0**2*ID**1/2,0
Unnamed: 0**2+ID**1/2,0
Unnamed: 0**2-ID**1/2,0
Unnamed: 0**2/板温**2,4
Unnamed: 0**2*板温**2,1
Unnamed: 0**2+板温**2,0
Unnamed: 0**2-板温**2,0
Unnamed: 0**2/板温**1/2,10
Unnamed: 0**2*板温**1/2,2
Unnamed: 0**2+板温**1/2,0
Unnamed: 0**2-板温**1/2,0
Unnamed: 0**2/现场温度**2,4
Unnamed: 0**2*现场温度**2,5
Unnamed: 0**2+现场温度**2,0
Unnamed: 0**2-现场温度**2,0
Unnamed: 0**2/现场温度**1/2,3
Unnamed: 0**2*现场温度**1/2,2
Unnamed: 0**2+现场温度**1/2,0
Unnamed: 0**2-现场温度**1/2,0
Unnamed: 0**2/光照强度**2,0
Unnamed: 0**2*光照强度**2,0
Unnamed: 0**2+光照强度**2,0
Unnamed: 0**2-光照强度**2,0
Unnamed: 0**2/光照强度**1/2,0
Unnamed: 0**2*光照强度**1/2,0
Unnamed: 0**2+光照强度**1/2,0
Unnamed: 0**2-光照强度**1/2,0
Unnamed: 0**2/转换效率**2,0
Unnamed: 0**2*转换效率**2,0
Unnamed: 0**2+转换效率**2,0
Unnamed: 0**2-转换效率**2,0
Unnamed: 0**2/转换效率**1/2,0
Unnamed: 0**2*转换效率**1/2,0
Unnamed: 0**2+转换效率**1/2,0
Unnamed: 0**2-转换效率**1/2,0
Unnamed: 0**2/转换效率A**2,0
Unnamed: 0**2*转换效率A**2,0
Unnamed: 0**2+转换效率A**2,0
Unnamed: 0**2-转换效率A**2,0
Unnamed: 0**2/转换效率A**1/2,0
Unnamed: 0**2*转换效率A**1/2,0
Unnamed: 0**2+转换效率A**1/2,0
Unnamed: 0**2-转换效率A**1/2,0
Unnamed: 0**2/转换效率B**2,0
Unnamed: 0**2*转换效率B**2,0
Unnamed: 0**2+转换效率B**2,0
Unnamed: 0**2-转换效率B**2,0
Unnamed: 0**2/转换效率B**1/2,0
Unnamed: 0**2*转换效率B**1/2,1
Unnamed: 0**2+转换效率B**1/2,0
Unnamed: 0**2-转换效率B**1/2,0
Unnamed: 0**2/转换效率C**2,0
Unnamed: 0**2*转换效率C**2,0
Unnamed: 0**2+转换效率C**2,0
Unnamed: 0**2-转换效率C**2,0
Unnamed: 0**2/转换效率C**1/2,1
Unnamed: 0**2*转换效率C**1/2,1
Unnamed: 0**2+转换效率C**1/2,0
Unnamed: 0**2-转换效率C**1/2,0
Unnamed: 0**2/电压A**2,0
Unnamed: 0**2*电压A**2,0
Unnamed: 0**2+电压A**2,0
Unnamed: 0**2-电压A**2,0
Unnamed: 0**2/电压A**1/2,0
Unnamed: 0**2*电压A**1/2,0
Unnamed: 0**2+电压A**1/2,0
Unnamed: 0**2-电压A**1/2,0
Unnamed: 0**2/电压B**2,0
Unnamed: 0**2*电压B**2,0
Unnamed: 0**2+电压B**2,0
Unnamed: 0**2-电压B**2,0
Unnamed: 0**2/电压B**1/2,1
Unnamed: 0**2*电压B**1/2,0
Unnamed: 0**2+电压B**1/2,0
Unnamed: 0**2-电压B**1/2,0
Unnamed: 0**2/电压C**2,0
Unnamed: 0**2*电压C**2,0
Unnamed: 0**2+电压C**2,0
Unnamed: 0**2-电压C**2,0
Unnamed: 0**2/电压C**1/2,0
Unnamed: 0**2*电压C**1/2,0
Unnamed: 0**2+电压C**1/2,0
Unnamed: 0**2-电压C**1/2,0
Unnamed: 0**2/电流A**2,0
Unnamed: 0**2*电流A**2,0
Unnamed: 0**2+电流A**2,0
Unnamed: 0**2-电流A**2,0
Unnamed: 0**2/电流A**1/2,0
Unnamed: 0**2*电流A**1/2,0
Unnamed: 0**2+电流A**1/2,0
Unnamed: 0**2-电流A**1/2,0
Unnamed: 0**2/电流B**2,0
Unnamed: 0**2*电流B**2,0
Unnamed: 0**2+电流B**2,0
Unnamed: 0**2-电流B**2,0
Unnamed: 0**2/电流B**1/2,0
Unnamed: 0**2*电流B**1/2,1
Unnamed: 0**2+电流B**1/2,0
Unnamed: 0**2-电流B**1/2,0
Unnamed: 0**2/电流C**2,0
Unnamed: 0**2*电流C**2,0
Unnamed: 0**2+电流C**2,0
Unnamed: 0**2-电流C**2,0
Unnamed: 0**2/电流C**1/2,1
Unnamed: 0**2*电流C**1/2,0
Unnamed: 0**2+电流C**1/2,0
Unnamed: 0**2-电流C**1/2,0
Unnamed: 0**2/功率A**2,0
Unnamed: 0**2*功率A**2,0
Unnamed: 0**2+功率A**2,0
Unnamed: 0**2-功率A**2,0
Unnamed: 0**2/功率A**1/2,0
Unnamed: 0**2*功率A**1/2,0
Unnamed: 0**2+功率A**1/2,0
Unnamed: 0**2-功率A**1/2,0
Unnamed: 0**2/功率B**2,0
Unnamed: 0**2*功率B**2,0
Unnamed: 0**2+功率B**2,2
Unnamed: 0**2-功率B**2,0
Unnamed: 0**2/功率B**1/2,0
Unnamed: 0**2*功率B**1/2,0
Unnamed: 0**2+功率B**1/2,0
Unnamed: 0**2-功率B**1/2,0
Unnamed: 0**2/功率C**2,0
Unnamed: 0**2*功率C**2,0
Unnamed: 0**2+功率C**2,1
Unnamed: 0**2-功率C**2,0
Unnamed: 0**2/功率C**1/2,0
Unnamed: 0**2*功率C**1/2,0
Unnamed: 0**2+功率C**1/2,0
Unnamed: 0**2-功率C**1/2,0
Unnamed: 0**2/平均功率**2,0
Unnamed: 0**2*平均功率**2,0
Unnamed: 0**2+平均功率**2,0
Unnamed: 0**2-平均功率**2,0
Unnamed: 0**2/平均功率**1/2,0
Unnamed: 0**2*平均功率**1/2,0
Unnamed: 0**2+平均功率**1/2,0
Unnamed: 0**2-平均功率**1/2,0
Unnamed: 0**2/风速**2,0
Unnamed: 0**2*风速**2,0
Unnamed: 0**2+风速**2,0
Unnamed: 0**2-风速**2,0
Unnamed: 0**2/风速**1/2,5
Unnamed: 0**2*风速**1/2,6
Unnamed: 0**2+风速**1/2,0
Unnamed: 0**2-风速**1/2,0
Unnamed: 0**2/风向**2,0
Unnamed: 0**2*风向**2,0
Unnamed: 0**2+风向**2,0
Unnamed: 0**2-风向**2,0
Unnamed: 0**2/风向**1/2,2
Unnamed: 0**2*风向**1/2,5
Unnamed: 0**2+风向**1/2,0
Unnamed: 0**2-风向**1/2,0
Unnamed: 0**1/2/ID**2,0
Unnamed: 0**1/2*ID**2,0
Unnamed: 0**1/2+ID**2,0
Unnamed: 0**1/2-ID**2,0
Unnamed: 0**1/2/ID**1/2,0
Unnamed: 0**1/2*ID**1/2,0
Unnamed: 0**1/2+ID**1/2,0
Unnamed: 0**1/2-ID**1/2,0
Unnamed: 0**1/2/板温**2,1
Unnamed: 0**1/2*板温**2,0
Unnamed: 0**1/2+板温**2,0
Unnamed: 0**1/2-板温**2,5
Unnamed: 0**1/2/板温**1/2,4
Unnamed: 0**1/2*板温**1/2,3
Unnamed: 0**1/2+板温**1/2,1
Unnamed: 0**1/2-板温**1/2,1
Unnamed: 0**1/2/现场温度**2,1
Unnamed: 0**1/2*现场温度**2,1
Unnamed: 0**1/2+现场温度**2,0
Unnamed: 0**1/2-现场温度**2,6
Unnamed: 0**1/2/现场温度**1/2,0
Unnamed: 0**1/2*现场温度**1/2,0
Unnamed: 0**1/2+现场温度**1/2,2
Unnamed: 0**1/2-现场温度**1/2,2
Unnamed: 0**1/2/光照强度**2,3
Unnamed: 0**1/2*光照强度**2,0
Unnamed: 0**1/2+光照强度**2,0
Unnamed: 0**1/2-光照强度**2,0
Unnamed: 0**1/2/光照强度**1/2,0
Unnamed: 0**1/2*光照强度**1/2,0
Unnamed: 0**1/2+光照强度**1/2,0
Unnamed: 0**1/2-光照强度**1/2,1
Unnamed: 0**1/2/转换效率**2,0
Unnamed: 0**1/2*转换效率**2,4
Unnamed: 0**1/2+转换效率**2,0
Unnamed: 0**1/2-转换效率**2,0
Unnamed: 0**1/2/转换效率**1/2,0
Unnamed: 0**1/2*转换效率**1/2,0
Unnamed: 0**1/2+转换效率**1/2,0
Unnamed: 0**1/2-转换效率**1/2,1
Unnamed: 0**1/2/转换效率A**2,1
Unnamed: 0**1/2*转换效率A**2,1
Unnamed: 0**1/2+转换效率A**2,0
Unnamed: 0**1/2-转换效率A**2,0
Unnamed: 0**1/2/转换效率A**1/2,0
Unnamed: 0**1/2*转换效率A**1/2,0
Unnamed: 0**1/2+转换效率A**1/2,1
Unnamed: 0**1/2-转换效率A**1/2,1
Unnamed: 0**1/2/转换效率B**2,1
Unnamed: 0**1/2*转换效率B**2,4
Unnamed: 0**1/2+转换效率B**2,0
Unnamed: 0**1/2-转换效率B**2,0
Unnamed: 0**1/2/转换效率B**1/2,0
Unnamed: 0**1/2*转换效率B**1/2,0
Unnamed: 0**1/2+转换效率B**1/2,0
Unnamed: 0**1/2-转换效率B**1/2,0
Unnamed: 0**1/2/转换效率C**2,1
Unnamed: 0**1/2*转换效率C**2,5
Unnamed: 0**1/2+转换效率C**2,0
Unnamed: 0**1/2-转换效率C**2,0
Unnamed: 0**1/2/转换效率C**1/2,0
Unnamed: 0**1/2*转换效率C**1/2,0
Unnamed: 0**1/2+转换效率C**1/2,0
Unnamed: 0**1/2-转换效率C**1/2,0
Unnamed: 0**1/2/电压A**2,2
Unnamed: 0**1/2*电压A**2,1
Unnamed: 0**1/2+电压A**2,0
Unnamed: 0**1/2-电压A**2,0
Unnamed: 0**1/2/电压A**1/2,0
Unnamed: 0**1/2*电压A**1/2,0
Unnamed: 0**1/2+电压A**1/2,0
Unnamed: 0**1/2-电压A**1/2,0
Unnamed: 0**1/2/电压B**2,1
Unnamed: 0**1/2*电压B**2,0
Unnamed: 0**1/2+电压B**2,0
Unnamed: 0**1/2-电压B**2,0
Unnamed: 0**1/2/电压B**1/2,0
Unnamed: 0**1/2*电压B**1/2,0
Unnamed: 0**1/2+电压B**1/2,0
Unnamed: 0**1/2-电压B**1/2,0
Unnamed: 0**1/2/电压C**2,1
Unnamed: 0**1/2*电压C**2,2
Unnamed: 0**1/2+电压C**2,0
Unnamed: 0**1/2-电压C**2,0
Unnamed: 0**1/2/电压C**1/2,0
Unnamed: 0**1/2*电压C**1/2,0
Unnamed: 0**1/2+电压C**1/2,0
Unnamed: 0**1/2-电压C**1/2,0
Unnamed: 0**1/2/电流A**2,1
Unnamed: 0**1/2*电流A**2,1
Unnamed: 0**1/2+电流A**2,1
Unnamed: 0**1/2-电流A**2,1
Unnamed: 0**1/2/电流A**1/2,0
Unnamed: 0**1/2*电流A**1/2,0
Unnamed: 0**1/2+电流A**1/2,0
Unnamed: 0**1/2-电流A**1/2,0
Unnamed: 0**1/2/电流B**2,3
Unnamed: 0**1/2*电流B**2,0
Unnamed: 0**1/2+电流B**2,0
Unnamed: 0**1/2-电流B**2,1
Unnamed: 0**1/2/电流B**1/2,0
Unnamed: 0**1/2*电流B**1/2,0
Unnamed: 0**1/2+电流B**1/2,0
Unnamed: 0**1/2-电流B**1/2,0
Unnamed: 0**1/2/电流C**2,1
Unnamed: 0**1/2*电流C**2,2
Unnamed: 0**1/2+电流C**2,0
Unnamed: 0**1/2-电流C**2,2
Unnamed: 0**1/2/电流C**1/2,0
Unnamed: 0**1/2*电流C**1/2,0
Unnamed: 0**1/2+电流C**1/2,0
Unnamed: 0**1/2-电流C**1/2,0
Unnamed: 0**1/2/功率A**2,1
Unnamed: 0**1/2*功率A**2,1
Unnamed: 0**1/2+功率A**2,0
Unnamed: 0**1/2-功率A**2,1
Unnamed: 0**1/2/功率A**1/2,0
Unnamed: 0**1/2*功率A**1/2,0
Unnamed: 0**1/2+功率A**1/2,0
Unnamed: 0**1/2-功率A**1/2,0
Unnamed: 0**1/2/功率B**2,3
Unnamed: 0**1/2*功率B**2,4
Unnamed: 0**1/2+功率B**2,0
Unnamed: 0**1/2-功率B**2,0
Unnamed: 0**1/2/功率B**1/2,0
Unnamed: 0**1/2*功率B**1/2,0
Unnamed: 0**1/2+功率B**1/2,1
Unnamed: 0**1/2-功率B**1/2,2
Unnamed: 0**1/2/功率C**2,0
Unnamed: 0**1/2*功率C**2,3
Unnamed: 0**1/2+功率C**2,0
Unnamed: 0**1/2-功率C**2,0
Unnamed: 0**1/2/功率C**1/2,0
Unnamed: 0**1/2*功率C**1/2,0
Unnamed: 0**1/2+功率C**1/2,0
Unnamed: 0**1/2-功率C**1/2,0
Unnamed: 0**1/2/平均功率**2,2
Unnamed: 0**1/2*平均功率**2,2
Unnamed: 0**1/2+平均功率**2,0
Unnamed: 0**1/2-平均功率**2,0
Unnamed: 0**1/2/平均功率**1/2,0
Unnamed: 0**1/2*平均功率**1/2,0
Unnamed: 0**1/2+平均功率**1/2,0
Unnamed: 0**1/2-平均功率**1/2,0
Unnamed: 0**1/2/风速**2,1
Unnamed: 0**1/2*风速**2,4
Unnamed: 0**1/2+风速**2,11
Unnamed: 0**1/2-风速**2,11
Unnamed: 0**1/2/风速**1/2,0
Unnamed: 0**1/2*风速**1/2,0
Unnamed: 0**1/2+风速**1/2,0
Unnamed: 0**1/2-风速**1/2,1
Unnamed: 0**1/2/风向**2,5
Unnamed: 0**1/2*风向**2,10
Unnamed: 0**1/2+风向**2,0
Unnamed: 0**1/2-风向**2,0
Unnamed: 0**1/2/风向**1/2,0
Unnamed: 0**1/2*风向**1/2,0
Unnamed: 0**1/2+风向**1/2,3
Unnamed: 0**1/2-风向**1/2,2
ID**2/ID**1/2,0
ID**2*ID**1/2,0
ID**2+ID**1/2,0
ID**2-ID**1/2,0
ID**2/板温**2,0
ID**2*板温**2,1
ID**2+板温**2,0
ID**2-板温**2,0
ID**2/板温**1/2,4
ID**2*板温**1/2,0
ID**2+板温**1/2,0
ID**2-板温**1/2,0
ID**2/现场温度**2,1
ID**2*现场温度**2,2
ID**2+现场温度**2,0
ID**2-现场温度**2,0
ID**2/现场温度**1/2,0
ID**2*现场温度**1/2,0
ID**2+现场温度**1/2,0
ID**2-现场温度**1/2,0
ID**2/光照强度**2,0
ID**2*光照强度**2,0
ID**2+光照强度**2,0
ID**2-光照强度**2,0
ID**2/光照强度**1/2,2
ID**2*光照强度**1/2,0
ID**2+光照强度**1/2,0
ID**2-光照强度**1/2,0
ID**2/转换效率**2,0
ID**2*转换效率**2,0
ID**2+转换效率**2,0
ID**2-转换效率**2,0
ID**2/转换效率**1/2,1
ID**2*转换效率**1/2,1
ID**2+转换效率**1/2,0
ID**2-转换效率**1/2,0
ID**2/转换效率A**2,0
ID**2*转换效率A**2,0
ID**2+转换效率A**2,0
ID**2-转换效率A**2,0
ID**2/转换效率A**1/2,0
ID**2*转换效率A**1/2,0
ID**2+转换效率A**1/2,0
ID**2-转换效率A**1/2,0
ID**2/转换效率B**2,0
ID**2*转换效率B**2,0
ID**2+转换效率B**2,0
ID**2-转换效率B**2,0
ID**2/转换效率B**1/2,0
ID**2*转换效率B**1/2,0
ID**2+转换效率B**1/2,0
ID**2-转换效率B**1/2,0
ID**2/转换效率C**2,0
ID**2*转换效率C**2,0
ID**2+转换效率C**2,0
ID**2-转换效率C**2,0
ID**2/转换效率C**1/2,0
ID**2*转换效率C**1/2,2
ID**2+转换效率C**1/2,0
ID**2-转换效率C**1/2,0
ID**2/电压A**2,0
ID**2*电压A**2,0
ID**2+电压A**2,0
ID**2-电压A**2,0
ID**2/电压A**1/2,0
ID**2*电压A**1/2,0
ID**2+电压A**1/2,0
ID**2-电压A**1/2,0
ID**2/电压B**2,0
ID**2*电压B**2,0
ID**2+电压B**2,0
ID**2-电压B**2,0
ID**2/电压B**1/2,0
ID**2*电压B**1/2,0
ID**2+电压B**1/2,0
ID**2-电压B**1/2,0
ID**2/电压C**2,0
ID**2*电压C**2,0
ID**2+电压C**2,0
ID**2-电压C**2,0
ID**2/电压C**1/2,0
ID**2*电压C**1/2,0
ID**2+电压C**1/2,0
ID**2-电压C**1/2,0
ID**2/电流A**2,0
ID**2*电流A**2,0
ID**2+电流A**2,0
ID**2-电流A**2,0
ID**2/电流A**1/2,0
ID**2*电流A**1/2,0
ID**2+电流A**1/2,0
ID**2-电流A**1/2,0
ID**2/电流B**2,0
ID**2*电流B**2,0
ID**2+电流B**2,0
ID**2-电流B**2,0
ID**2/电流B**1/2,0
ID**2*电流B**1/2,0
ID**2+电流B**1/2,0
ID**2-电流B**1/2,0
ID**2/电流C**2,0
ID**2*电流C**2,0
ID**2+电流C**2,0
ID**2-电流C**2,0
ID**2/电流C**1/2,1
ID**2*电流C**1/2,0
ID**2+电流C**1/2,0
ID**2-电流C**1/2,0
ID**2/功率A**2,0
ID**2*功率A**2,0
ID**2+功率A**2,0
ID**2-功率A**2,0
ID**2/功率A**1/2,0
ID**2*功率A**1/2,0
ID**2+功率A**1/2,0
ID**2-功率A**1/2,0
ID**2/功率B**2,0
ID**2*功率B**2,0
ID**2+功率B**2,0
ID**2-功率B**2,0
ID**2/功率B**1/2,0
ID**2*功率B**1/2,0
ID**2+功率B**1/2,0
ID**2-功率B**1/2,0
ID**2/功率C**2,0
ID**2*功率C**2,0
ID**2+功率C**2,0
ID**2-功率C**2,0
ID**2/功率C**1/2,0
ID**2*功率C**1/2,0
ID**2+功率C**1/2,0
ID**2-功率C**1/2,0
ID**2/平均功率**2,0
ID**2*平均功率**2,0
ID**2+平均功率**2,1
ID**2-平均功率**2,0
ID**2/平均功率**1/2,0
ID**2*平均功率**1/2,0
ID**2+平均功率**1/2,0
ID**2-平均功率**1/2,0
ID**2/风速**2,0
ID**2*风速**2,0
ID**2+风速**2,0
ID**2-风速**2,0
ID**2/风速**1/2,2
ID**2*风速**1/2,7
ID**2+风速**1/2,0
ID**2-风速**1/2,0
ID**2/风向**2,0
ID**2*风向**2,0
ID**2+风向**2,0
ID**2-风向**2,0
ID**2/风向**1/2,1
ID**2*风向**1/2,2
ID**2+风向**1/2,0
ID**2-风向**1/2,0
ID**1/2/板温**2,1
ID**1/2*板温**2,0
ID**1/2+板温**2,3
ID**1/2-板温**2,4
ID**1/2/板温**1/2,1
ID**1/2*板温**1/2,0
ID**1/2+板温**1/2,1
ID**1/2-板温**1/2,0
ID**1/2/现场温度**2,0
ID**1/2*现场温度**2,1
ID**1/2+现场温度**2,1
ID**1/2-现场温度**2,6
ID**1/2/现场温度**1/2,0
ID**1/2*现场温度**1/2,0
ID**1/2+现场温度**1/2,0
ID**1/2-现场温度**1/2,0
ID**1/2/光照强度**2,0
ID**1/2*光照强度**2,0
ID**1/2+光照强度**2,0
ID**1/2-光照强度**2,0
ID**1/2/光照强度**1/2,0
ID**1/2*光照强度**1/2,0
ID**1/2+光照强度**1/2,0
ID**1/2-光照强度**1/2,1
ID**1/2/转换效率**2,1
ID**1/2*转换效率**2,1
ID**1/2+转换效率**2,0
ID**1/2-转换效率**2,0
ID**1/2/转换效率**1/2,0
ID**1/2*转换效率**1/2,0
ID**1/2+转换效率**1/2,5
ID**1/2-转换效率**1/2,0
ID**1/2/转换效率A**2,0
ID**1/2*转换效率A**2,0
ID**1/2+转换效率A**2,1
ID**1/2-转换效率A**2,0
ID**1/2/转换效率A**1/2,0
ID**1/2*转换效率A**1/2,0
ID**1/2+转换效率A**1/2,1
ID**1/2-转换效率A**1/2,0
ID**1/2/转换效率B**2,0
ID**1/2*转换效率B**2,0
ID**1/2+转换效率B**2,0
ID**1/2-转换效率B**2,0
ID**1/2/转换效率B**1/2,0
ID**1/2*转换效率B**1/2,0
ID**1/2+转换效率B**1/2,0
ID**1/2-转换效率B**1/2,0
ID**1/2/转换效率C**2,0
ID**1/2*转换效率C**2,0
ID**1/2+转换效率C**2,0
ID**1/2-转换效率C**2,0
ID**1/2/转换效率C**1/2,0
ID**1/2*转换效率C**1/2,0
ID**1/2+转换效率C**1/2,0
ID**1/2-转换效率C**1/2,0
ID**1/2/电压A**2,2
ID**1/2*电压A**2,1
ID**1/2+电压A**2,0
ID**1/2-电压A**2,0
ID**1/2/电压A**1/2,0
ID**1/2*电压A**1/2,0
ID**1/2+电压A**1/2,0
ID**1/2-电压A**1/2,0
ID**1/2/电压B**2,0
ID**1/2*电压B**2,1
ID**1/2+电压B**2,0
ID**1/2-电压B**2,0
ID**1/2/电压B**1/2,0
ID**1/2*电压B**1/2,0
ID**1/2+电压B**1/2,1
ID**1/2-电压B**1/2,0
ID**1/2/电压C**2,0
ID**1/2*电压C**2,2
ID**1/2+电压C**2,0
ID**1/2-电压C**2,0
ID**1/2/电压C**1/2,0
ID**1/2*电压C**1/2,0
ID**1/2+电压C**1/2,0
ID**1/2-电压C**1/2,0
ID**1/2/电流A**2,1
ID**1/2*电流A**2,1
ID**1/2+电流A**2,1
ID**1/2-电流A**2,0
ID**1/2/电流A**1/2,0
ID**1/2*电流A**1/2,0
ID**1/2+电流A**1/2,0
ID**1/2-电流A**1/2,0
ID**1/2/电流B**2,5
ID**1/2*电流B**2,0
ID**1/2+电流B**2,1
ID**1/2-电流B**2,2
ID**1/2/电流B**1/2,0
ID**1/2*电流B**1/2,0
ID**1/2+电流B**1/2,0
ID**1/2-电流B**1/2,0
ID**1/2/电流C**2,2
ID**1/2*电流C**2,0
ID**1/2+电流C**2,0
ID**1/2-电流C**2,0
ID**1/2/电流C**1/2,0
ID**1/2*电流C**1/2,0
ID**1/2+电流C**1/2,0
ID**1/2-电流C**1/2,0
ID**1/2/功率A**2,1
ID**1/2*功率A**2,5
ID**1/2+功率A**2,0
ID**1/2-功率A**2,0
ID**1/2/功率A**1/2,0
ID**1/2*功率A**1/2,0
ID**1/2+功率A**1/2,0
ID**1/2-功率A**1/2,0
ID**1/2/功率B**2,0
ID**1/2*功率B**2,2
ID**1/2+功率B**2,0
ID**1/2-功率B**2,0
ID**1/2/功率B**1/2,0
ID**1/2*功率B**1/2,0
ID**1/2+功率B**1/2,0
